id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_address,pickup_street,pickup_borough,dropoff_address,dropoff_street,dropoff_borough,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth
id3515136,2,2016-01-17 17:40:52,2016-01-17 17:55:17,1,-73.99835968017578,40.74371337890625,-73.98789978027342,40.75975036621094,N,865,"243, West 21st Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",West 21st Street,Manhattan,"Platinum, 247, West 46th Street, Times Square, Manhattan, New York County, City of New York, New York, 10036, United States",West 46th Street,Manhattan,42,30,36.0,0.05,0.4,0
id1530349,2,2016-01-17 21:12:32,2016-01-17 21:14:33,1,-73.99085235595702,40.73466110229492,-73.9917984008789,40.726600646972656,N,121,"Broadway/East 14th Street, Broadway, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States",Broadway,Manhattan,"350, Bowery, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Bowery,Manhattan,42,30,36.0,0.05,0.4,0
id3380770,2,2016-01-17 11:06:09,2016-01-17 11:10:44,5,-73.99925994873048,40.75468826293945,-73.9949493408203,40.75003051757813,N,275,"50 Hudson Yards, 50, West 34th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10001, United States",West 34th Street,Manhattan,"410, 8th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",8th Avenue,Manhattan,42,30,36.0,0.05,0.4,0
id1411835,1,2016-01-17 10:38:07,2016-01-17 10:51:01,1,-73.957763671875,40.78512954711913,-73.96347045898438,40.75433349609375,N,774,"1106, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",5th Avenue,Manhattan,"444, East 52nd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",East 52nd Street,Manhattan,42,30,36.0,0.05,0.4,0
id0225905,1,2016-01-17 10:39:23,2016-01-17 10:47:18,1,-73.98139953613281,40.76399612426758,-73.99795532226562,40.738037109375,N,475,"850, 7th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",7th Avenue,Manhattan,"125, West 14th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",West 14th Street,Manhattan,42,30,36.0,0.05,0.4,0
id1338820,2,2016-04-22 23:33:30,2016-04-22 23:48:41,1,-74.00379180908203,40.74182891845703,-73.99333953857422,40.72188186645508,N,911,"111 Eighth Avenue, West 14th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10011, United States",West 14th Street,Manhattan,"221, Bowery, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Bowery,Manhattan,79,62,70.5,T,0.0,0
id0351472,1,2016-04-22 21:00:56,2016-04-22 21:05:25,1,-73.97268676757811,40.79317474365234,-73.96446228027344,40.80339813232422,N,269,"2518, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Broadway,Manhattan,"509, Cathedral Parkway, Bloomingdale, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10025, United States",Cathedral Parkway,Manhattan,79,62,70.5,T,0.0,0
id0917901,2,2016-04-22 13:56:07,2016-04-22 14:13:54,1,-73.97007751464845,40.76565933227539,-73.99130249023438,40.75027847290039,N,1067,"692, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Madison Avenue,Manhattan,"Pennsylvania Station, Pennsylvania Plaza, Chelsea District, Manhattan, New York County, City of New York, New York, 10119, United States",Pennsylvania Plaza,Manhattan,79,62,70.5,T,0.0,0
id1882100,1,2016-04-22 01:20:00,2016-04-22 01:52:02,1,-73.98847961425781,40.73147201538085,-73.88807678222656,40.74528884887695,N,1922,"Third North, 75, 3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",3rd Avenue,Manhattan,"77-11, Broadway, Queens, City of New York, New York, 11373, United States",Broadway,Queens,79,62,70.5,T,0.0,0
id0928302,2,2016-04-22 08:55:21,2016-04-22 09:11:25,2,-73.96822357177734,40.76533889770508,-73.91712951660156,40.759910583496094,N,964,"570, Park Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Park Avenue,Manhattan,"31-42, 41st Street, Sunnyside Gardens, Queens, City of New York, New York, 11103, United States",41st Street,Queens,79,62,70.5,T,0.0,0
id3148046,1,2016-04-22 12:06:30,2016-04-22 12:22:38,1,-73.97538757324219,40.75611877441406,-73.98522186279298,40.7559928894043,N,968,"Grand Central Terminal, Vanderbilt Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10017, United States",Vanderbilt Avenue,Manhattan,"Bank of America Tower, 115, West 42nd Street, Theater District, Manhattan, New York County, City of New York, New York, 10036, United States",West 42nd Street,Manhattan,79,62,70.5,T,0.0,0
id0233696,1,2016-04-22 21:56:39,2016-04-22 22:14:07,3,-73.96239471435547,40.767051696777344,-73.97063446044923,40.80006408691406,N,1048,"USPS, East 68th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",East 68th Street,Manhattan,"309, West 103rd Street, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",West 103rd Street,Manhattan,79,62,70.5,T,0.0,0
id0670329,2,2016-01-13 20:25:29,2016-01-13 20:30:40,1,-74.00482177734375,40.72858810424805,-73.99702453613281,40.72712326049805,N,311,"Houston Hall, 222, West Houston Street, University Village, West Village, Manhattan, New York County, City of New York, New York, 10014, United States",West Houston Street,Manhattan,"New York University, Greene Street, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Greene Street,Manhattan,30,22,26.0,0.00,0.0,0
id1672081,2,2016-01-13 11:32:55,2016-01-13 11:47:15,1,-73.9784927368164,40.74578857421875,-73.985107421875,40.741920471191406,N,860,"Perlmutter Cancer Center, 160, East 34th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",East 34th Street,Manhattan,"360, Park Avenue South, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States",Park Avenue South,Manhattan,30,22,26.0,0.00,0.0,0
id2903714,2,2016-01-13 07:29:02,2016-01-14 00:00:00,6,-73.99075317382812,40.73041534423828,-73.968505859375,40.7509651184082,N,59458,"Madman Espresso, Lafayette Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States",Lafayette Street,Manhattan,"805, 1st Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",1st Avenue,Manhattan,30,22,26.0,0.00,0.0,0
id3386874,2,2016-01-13 13:28:34,2016-01-13 13:51:49,1,-73.97283172607422,40.75571823120117,-73.87101745605469,40.77431869506836,N,1395,"523, Lexington Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",Lexington Avenue,Manhattan,"LaGuardia Airport, 14th Road, Queens, City of New York, New York, 11371, United States",14th Road,Queens,30,22,26.0,0.00,0.0,0
id3131886,2,2016-06-26 13:39:30,2016-06-26 13:57:20,1,-73.98880004882812,40.75274658203125,-73.9959487915039,40.767253875732415,N,1070,"148B, West 37th Street, Garment District, Manhattan, New York County, City of New York, New York, 10018, United States",West 37th Street,Manhattan,"639, West 51st Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10019, United States",West 51st Street,Manhattan,87,67,77.0,0.00,0.0,0
id1766292,1,2016-06-26 14:50:05,2016-06-26 15:29:15,2,-74.00016784667969,40.75814056396485,-73.947265625,40.764793395996094,N,2350,"460, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10018, United States",11th Avenue,Manhattan,"10, River Road, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10044, United States",River Road,Manhattan,87,67,77.0,0.00,0.0,0
id1020589,2,2016-06-26 16:26:52,2016-06-26 16:33:18,1,-73.99533081054686,40.75996017456055,-73.98059844970702,40.77997970581055,N,386,"576, 10th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",10th Avenue,Manhattan,"USPS, Amsterdam Avenue, Upper West Side, Manhattan, New York County, City of New York, New York, 10040, United States",Amsterdam Avenue,Manhattan,87,67,77.0,0.00,0.0,0
id0956505,2,2016-06-26 17:01:40,2016-06-26 17:13:23,6,-73.96646118164062,40.7841911315918,-73.97393798828125,40.76307678222656,N,703,"190, 86th Street Transverse, Manhattan, New York County, City of New York, New York, 10024, United States",86th Street Transverse,Manhattan,"742, 5th Avenue, Midtown, Manhattan, New York County, City of New York, New York, 10019, United States",5th Avenue,Manhattan,87,67,77.0,0.00,0.0,0
id3529287,2,2016-06-26 21:10:26,2016-06-26 21:24:18,1,-73.98734283447266,40.75128173828125,-73.98074340820312,40.78932189941406,N,832,"101, West 36th Street, Garment District, Manhattan, New York County, City of New York, New York, 10018, United States",West 36th Street,Manhattan,"131, Riverside Drive, Upper West Side, Manhattan, New York County, City of New York, New York, 10024, United States",Riverside Drive,Manhattan,87,67,77.0,0.00,0.0,0
id2966179,2,2016-06-26 11:19:45,2016-06-26 11:31:49,1,-73.97111511230467,40.75121307373047,-73.97530364990234,40.7852783203125,N,724,"Permanent Mission of Nigeria to the United Nations, 828, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",2nd Avenue,Manhattan,"155, West 83rd Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",West 83rd Street,Manhattan,87,67,77.0,0.00,0.0,0
id1328843,2,2016-06-26 11:49:03,2016-06-26 12:17:14,1,-73.97767639160156,40.75301361083984,-74.00483703613281,40.74181365966797,N,1691,"Zaro's Family Backery, Park Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10037, United States",Park Avenue,Manhattan,"Chelsea Market, 75, 9th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",9th Avenue,Manhattan,87,67,77.0,0.00,0.0,0
id0124912,1,2016-06-26 12:44:34,2016-06-26 12:52:05,1,-73.9667739868164,40.761226654052734,-73.94489288330078,40.77677154541016,N,451,"981, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",3rd Avenue,Manhattan,"525, East 88th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",East 88th Street,Manhattan,87,67,77.0,0.00,0.0,0
id2567930,2,2016-06-26 02:52:23,2016-06-26 03:06:17,1,-73.98802947998048,40.71863174438477,-73.99329376220702,40.75244140625,N,834,"Essex Street, Delancey Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Delancey Street,Manhattan,"34th Street - Penn Station, West 33rd Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",West 33rd Street,Manhattan,87,67,77.0,0.00,0.0,0
id1054271,2,2016-03-17 20:35:44,2016-03-17 20:46:45,1,-73.99478912353516,40.74451065063477,-73.96574401855469,40.754070281982415,N,661,"160, West 24th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",West 24th Street,Manhattan,"896, 1st Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",1st Avenue,Manhattan,63,45,54.0,T,0.0,0
id1075000,2,2016-03-17 20:12:38,2016-03-17 20:23:18,1,-73.99525451660156,40.73994445800781,-73.9789047241211,40.728271484375,N,640,"101, West 18th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",West 18th Street,Manhattan,"Vamos A Sembrar, Avenue B, Alphabet City, East Village, Manhattan, New York County, City of New York, New York, 10009, United States",Avenue B,Manhattan,63,45,54.0,T,0.0,0
id3867951,2,2016-04-13 22:27:11,2016-04-13 22:42:02,1,-73.97959899902342,40.76065826416016,-73.97838592529298,40.72956085205078,N,891,"1290 Avenue of the Americas, 1290, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",6th Avenue,Manhattan,"Citi Bike - East 14th Street & Avenue B, East 14th Street, Alphabet City, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10009, United States",East 14th Street,Manhattan,58,40,49.0,0.00,0.0,0
id0785948,2,2016-04-13 23:29:45,2016-04-13 23:33:26,1,-73.96943664550781,40.79784393310547,-73.96269226074219,40.79582214355469,N,221,"210, West 101st Street, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",West 101st Street,Manhattan,"10, West 102nd Street, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",West 102nd Street,Manhattan,58,40,49.0,0.00,0.0,0
id2779388,1,2016-04-13 16:09:38,2016-04-13 16:16:48,1,-73.989501953125,40.73833084106445,-73.98819732666014,40.747871398925774,N,430,"27, East 19th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10003, United States",East 19th Street,Manhattan,"1250 Broadway, 1250, Broadway, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",Broadway,Manhattan,58,40,49.0,0.00,0.0,0
id1893119,1,2016-04-13 05:31:30,2016-04-13 05:55:48,1,-73.93888854980467,40.69909286499024,-73.97015380859375,40.764442443847656,N,1458,"17, Park Street, Brooklyn, Kings County, City of New York, New York, 11206, United States",Park Street,Brooklyn,"667, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Madison Avenue,Manhattan,58,40,49.0,0.00,0.0,0
id2091505,2,2016-04-13 12:36:23,2016-04-13 12:53:02,5,-73.96446228027344,40.76453018188477,-73.97246551513672,40.75841522216797,N,999,"Citibank, 1078, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",3rd Avenue,Manhattan,"Seagram Building Plaza, Midtown East, Manhattan, New York County, City of New York, New York, United States",Seagram Building Plaza,Manhattan,58,40,49.0,0.00,0.0,0
id1519837,2,2016-04-13 08:55:34,2016-04-13 08:58:39,1,-73.98835754394531,40.7556266784668,-73.9929962158203,40.75802993774415,N,185,"Nederlander Theatre, 208, West 41st Street, Theater District, Manhattan, New York County, City of New York, New York, 10018, United States",West 41st Street,Manhattan,"571, 9th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",9th Avenue,Manhattan,58,40,49.0,0.00,0.0,0
id0424659,2,2016-02-22 22:36:38,2016-02-22 22:48:35,3,-73.98348236083984,40.75540161132813,-73.94622802734375,40.78234100341797,N,717,"Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, United States",,Manhattan,"335, East 94th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",East 94th Street,Manhattan,52,38,45.0,0.00,0.0,0
